senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observation.In this context, "art
senseval3.d002.s101.t006	1) address a deity, a prophet, a saint or an object of worship; say a prayer2
senseval3.d002.s101.t007	1) move toward, travel toward something or somebody or approach something or somebody2) reach a destination; arrive by
senseval3.d002.s101.t008	1) where you live at a particular timeIn the context of the sentence, "home" refers to the
senseval3.d002.s101.t010	5) reach a destination; arrive by movement or progressIn the context of the sentence, "got" refers
senseval3.d002.s102.t000	2) the experience of being alive; the course of human events and activitiesThis definition best captures the context
senseval3.d002.s103.t000	7) see or watchIn the context of the sentence, "When I saw the pictures of 88
senseval3.d002.s103.t001	10) a representation of a person or scene in the form of a print or transparent slide; recorded by a camera
senseval3.d002.s103.t002	1) take the first step or steps in carrying out an actionIn the context of the sentence, "beg
senseval3.d002.s103.t003	2) shed tears because of sadness, rage, or painIn the context of the sentence, "
senseval3.d002.s106.t000	1) the latter part of the day (the period of decreasing daylight from late afternoon until nightfall)
senseval3.d002.s106.t002	1) (plural) any group of human beings (men or women or children) collectively. This definition
senseval3.d002.s106.t003	1) a member of the genus Canis (probably descended from the common wolf) that has been domestic
senseval3.d002.s106.t004	2) walk around somethingIn the context of the sentence, "walking around" refers to the action of
senseval3.d002.s106.t005	1) take in liquidsWhile "drinking" can encompass all the provided definitions to some
senseval3.d002.s109.t000	1) take a seatThis definition best fits the context of the sentence, where "sitting down" implies
senseval3.d002.s109.t001	2) get together socially or for a specific purposeIn the context of the sentence, "meet"
senseval3.d002.s109.t002	11) unfamiliarIn the context of the sentence, "new" refers to the couple being ther
senseval3.d002.s109.t004	2) someone who pays for goods or servicesIn this context, "clients" refers to individuals who are
senseval3.d002.s109.t005	1) a pair who associate with one anotherIn the context of the sentence, "couple" refers to
senseval3.d002.s109.t006	1) a structure that has a roof and walls and stands more or less permanently in one place.This
senseval3.d002.s109.t007	9) begin or set in motionIn the context of the sentence, "started" refers to the init
senseval3.d002.s109.t008	3) shake or vibrate rapidly and intensivelyIn the context of the sentence, "shaking
senseval3.d002.s110.t000	1) lacking solidity or strengthThe term "flimsy" in the context of the sentence describes
senseval3.d002.s110.t001	1) a thing constructed; a complex entity constructed of many partsThis definition best fits the context of the sentence
senseval3.d002.s110.t002	6) give form to, according to a planIn the context of the sentence, "built" refers to
senseval3.d002.s110.t003	7) supporting structure that holds up or provides a foundation10) any device that bears the weight of another
senseval3.d002.s110.t004	1) move back and forth or sidewaysIn this context, "rocking" refers to the movement of
senseval3.d002.s111.t000	1) come to a halt, stop movingIn the context of the sentence, "stopped" refers to
senseval3.d002.s111.t001	1) draw air into, and expel out of, the lungsIn the context of the sentence,
senseval3.d002.s111.t002	2) an indefinitely short timeIn the context of the sentence, "moment" refers to a
senseval3.d002.s111.t003	2) continue a certain state, condition, or activityIn the context of the sentence, "kept"
senseval3.d002.s111.t004	1) move toward, travel toward something or somebody or approach something or somebody.In the context of the sentence
senseval3.d002.s112.t001	8) utter aloudIn the context of the sentence "Needless to say, it was an interesting
senseval3.d002.s112.t004	1) a meeting for execution of a group's functions. This definition best fits the context of the sentence, as
senseval3.d002.s116.t000	1) a source of difficultyIn this context, "trouble" refers to the problems or difficulties the family
senseval3.d002.s116.t002	2) primary social group; parents and childrenIn the context of the sentence, "family" refers to a
senseval3.d002.s116.t005	1) pass time in a specific wayIn the context of the sentence, "spent" refers to how
senseval3.d002.s116.t007	1) a period of time equal to 1/24th of a day
senseval3.d002.s116.t008	5) have firsthand knowledge of states, situations, emotions, or sensations. In the context of the sentence
senseval3.d002.s119.t002	9) begin or set in motionIn the context of the sentence, "started" refers to the action
senseval3.d002.s119.t003	11) move in a wavy pattern or with a rising and falling motionIn the context of the sentence
senseval3.d002.s119.t004	1) a large body of water constituting a principal part of the hydrosphere.This definition best
senseval3.d002.s119.t005	1) one of a series of ridges that moves across the surface of a liquid (especially across a large body
senseval3.d002.s120.t000	1) move fast by using one's feet, with one foot off the ground at any given timeIn
senseval3.d002.s120.t001	1) a dwelling that serves as living quarters for one or more families12) a building in which
senseval3.d002.s120.t002	3) cause to move; cause to be in a certain position or conditionIn the context of the sentence,
senseval3.d002.s120.t003	1) immediately following in time or orderIn the context of the sentence, "next" refers to the trem
senseval3.d002.s120.t004	2) a small earthquakeIn the context of the sentence, "tremor" refers to a
senseval3.d002.s120.t005	1) propel through the airIn the context of the sentence, "threw" refers to the action
senseval3.d002.s120.t006	2) the region above the groundIn the context of the sentence, "air" refers to the space above
senseval3.d002.s120.t007	1) spring back; spring away from an impactIn the context of the sentence, "bounced" refers
senseval3.d002.s120.t008	1) make an effort or attemptIn the context of the sentence, "tried" refers to the effort
senseval3.d002.s121.t000	1) being satisfactory or in satisfactory conditionIn the given sentence, "fine" is used to
senseval3.d002.s122.t001	2) constituting the full quantity or extent; completeIn this context, "full" refers to the
senseval3.d002.s122.t002	1) a solid formed by the solidification of a chemical and having a highly regular atomic structure. This definition best fits
senseval3.d002.s123.t000	2) physical objects consisting of a number of pages bound together
senseval3.d002.s123.t001	5) memory device consisting of a long thin plastic strip coated with iron oxide; used to record audio or
senseval3.d002.s123.t002	1) an area within a building enclosed by walls and floor and ceiling.
senseval3.d002.s124.t000	12) a separate and self-contained entity.In this context, "thing" refers to objects
senseval3.d002.s124.t001	10) a social unit living together12) a building in which something is sheltered or located
senseval3.d002.s124.t002	1) a thing constructed; a complex entity constructed of many partsThis definition best fits the context of the sentence
senseval3.d002.s124.t003	1) being satisfactory or in satisfactory conditionIn this context, "fine" refers to the condition
senseval3.d002.s125.t000	1) be standing; be uprightIn the context of the sentence, "standing" refers to the
senseval3.d002.s125.t002	1) stay in one place and anticipate or expect something
senseval3.d002.s125.t003	2) a small earthquakeIn the context of the sentence, "tremor" refers to a
senseval3.d002.s125.t004	2) notice or perceiveIn the context of the sentence, "noticed" refers to the act of
senseval3.d002.s125.t006	1) come out into view, as from concealmentIn the context of the sentence, "emerging
senseval3.d002.s125.t007	3) the loose soft material that makes up a large part of the land surface7) material in the top layer
senseval3.d002.s128.t000	1) surprising greatly2) inspiring awe or admiration or wonder; - MelvilleBoth
senseval3.d002.s128.t001	1) 1/60 of a minute; the basic unit of time adopted under the Systeme International d'
senseval3.d002.s128.t002	1) cause to change; make different; cause a transformation2) undergo a change; become different in ess
senseval3.d002.s128.t003	2) the experience of being alive; the course of human events and activitiesThis definition captures the essence
senseval3.d002.s131.t000	1) expect, believe, or supposeIn the given sentence, "guess" is used to express a
senseval3.d002.s131.t001	1) inhabit or live in; be an inhabitant ofIn this context, "living"
senseval3.d002.s131.t002	1) stay in one place and anticipate or expect somethingIn the context of the sentence, "waiting
senseval3.d002.s132.t000	1) not easy; requiring great physical or mental effort to accomplish or comprehend or endureIn the context
senseval3.d002.s132.t001	3) give an affirmative reply to; respond favorably toIn the context of the sentence, "
senseval3.d002.s132.t002	15) experience or feel or submit toIn the context of the sentence "It's hard to accept
senseval3.d002.s132.t003	1) 1/60 of a minute; the basic unit of time adopted under the Systeme International d'
senseval3.d002.s133.t000	2) place in doubt or express doubtful speculationIn this context, "wonder" is used to
senseval3.d002.s133.t001	1) (usually followed by `to') having the necessary means or skill or know-how or authority to do
senseval3.d002.s133.t002	1) become less tense, rest, or take one's ease5) become less tense, less
senseval3.d002.s136.t000	1) the soft tissue of the body of a vertebrate: mainly muscle tissue and fat. This
senseval3.d002.s136.t001	20) begin or set in motionIn the context of the sentence "Flesh goes to total alert for
senseval3.d002.s136.t003	4) the act of escaping physicallyIn the context of the sentence, "flight" refers to
senseval3.d002.s136.t004	2) the act of fighting; any contest or struggle. This definition best fits the context of the sentence, as it
senseval3.d002.s137.t000	1) the state that precedes vomiting. This definition accurately describes nausea as a sensation or feeling
senseval3.d002.s137.t001	2) seem to be true, probable, or apparent
senseval3.d002.s137.t002	3) repeated too often; overfamiliar through overuse. This definition best captures the meaning of "commonplace
senseval3.d002.s137.t003	1) (medicine) any sensation or change in bodily function that is experienced by a patient and is
senseval3.d002.s138.t000	1) characterized by an absence or near absence of agitation or activity2) free of noise or upro
senseval3.d002.s139.t000	1) use one's feet to advance; advance by stepsThis definition best fits the context of the sentence
senseval3.d002.s139.t002	1) a unit of time equal to 60 seconds or 1/60th of an hour
senseval3.d002.s139.t003	1) the time period between dawn and noon
senseval3.d002.s140.t000	2) nearest in space or position; immediately adjoining without intervening spaceIn the given sentence, "
senseval3.d002.s140.t003	1) make into a bundleIn this context, "bundled" refers to the homeless couple being wrapped
senseval3.d002.s140.t004	1) of the color intermediate between green and violet; having a color similar to that of a clear unclouded
senseval3.d002.s140.t006	2) change to an upright sitting position
senseval3.d002.s140.t007	8) utter aloudIn the given sentence, "said" is used to describe the act of speaking
senseval3.d002.s140.t009	1) an adult female person (as opposed to a man)This definition best fits the context of the sentence
senseval3.d002.s140.t010	2) express with a smile
senseval3.d002.s140.t011	8) utter aloudIn the given sentence, "said" is used to describe the act of speaking
senseval3.d002.s140.t012	4) very goodIn the context of the sentence, "great" is used to express a positive sentiment
senseval3.d002.s140.t013	1) possessing lifeIn this context, "alive" refers to the state of being living or having
senseval3.d002.s141.t000	1) be in accord; be in agreement2) consent or assent to a condition, or agree to do
semeval2013.d000.s000.t000	1) any number of entities (members) considered as a unit.In the context of the sentence, "
semeval2013.d000.s000.t001	1) a series of steps to be carried out or goals to be accomplished. This definition best fits the context of the
semeval2013.d000.s000.t002	2) a substance that is emitted or releasedIn the context of the sentence, "emissions"
semeval2013.d000.s001.t000	1) the weather in some location averaged over some long period of time.In this context, "cl
semeval2013.d000.s001.t001	1) a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal ag
semeval2013.d000.s001.t004	1) the concentration of attention or energy on somethingIn the context of the sentence, "focus" refers to
semeval2013.d000.s001.t007	1) writing that provides information (especially information of an official nature)This definition best fits the context of
semeval2013.d000.s001.t008	1) the act of decreasing or reducing somethingIn the context of the sentence, "reductions" refers
semeval2013.d000.s001.t009	1) a period of time containing 365 (or 366) daysIn this context
semeval2013.d000.s001.t010	1) an onerous or difficult concernIn the context of the sentence, "burden" refers to
semeval2013.d000.s001.t011	2) a limited period of time
semeval2013.d000.s002.t000	1) the words of something written. This definition best fits the context of the sentence, as it refers to the written
semeval2013.d000.s002.t001	1) a relation that provides the foundation for something2) the fundamental assumptions from which something is begun or developed or
semeval2013.d000.s002.t002	2) an agreement between parties (usually arrived at after discussion) fixing obligations of eachIn the context
semeval2013.d000.s002.t004	2) an obstruction that stands in the way (and must be removed or surmounted or circumvented)
semeval2013.d000.s002.t005	4) a line or route along which something travels or moves. This definition best fits the context of the sentence,
semeval2013.d000.s003.t000	2) a change for the better; progress in developmentIn the context of the sentence, "advance"
semeval2013.d000.s003.t001	1) a discussion intended to produce an agreement2) the activity or business of negotiating an agreement; coming to
semeval2013.d000.s003.t002	2) a period of time considered as a resource under your control and sufficient to accomplish somethingThis definition best fits
semeval2013.d000.s003.t004	1) a person who rules or guides or inspires others.In the given sentence, "leaders
semeval2013.d000.s003.t006	1) any period of seven consecutive days
semeval2013.d000.s004.t001	1) the words of something written. This definition best fits the context of the sentence, as it refers to the written
semeval2013.d000.s004.t002	2) wealth reckoned in terms of money. This definition best fits the context of the sentence, as it refers to
semeval2013.d000.s004.t003	1) a politically organized body of people under a single government.In the context of the sentence, "
semeval2013.d000.s004.t004	2) a single person or thingIn the context of the sentence, "ones" refers to the individual countries
semeval2013.d000.s004.t006	2) a limited period of time
semeval2013.d000.s005.t000	6) a variety of different things or activities.In the context of the sentence, "range" refers to
semeval2013.d000.s005.t001	2) one of a number of things from which only one can be chosenIn the context of the sentence,
semeval2013.d000.s005.t002	2) the subject matter at issueIn the given sentence, "questions" refers to the topics or issues that
semeval2013.d000.s005.t003	1) the largest possible quantityIn the context of the sentence, "upper limit" refers to the maximum threshold
semeval2013.d000.s005.t004	1) the degree of hotness or coldness of a body or environment (corresponding to its molecular activity
semeval2013.d000.s005.t005	4) a movement upwardIn the context of the sentence, "rise" refers to an increase or
semeval2013.d000.s006.t000	1) (often followed by `of') a large number or amount or extentIn this context, "
semeval2013.d000.s006.t001	1) the property of being flexible; easily bent or shaped2) the quality of being adaptable or variable
semeval2013.d000.s006.t002	1) a particular course of action intended to achieve a resultThis definition best fits the context of the sentence,
semeval2013.d000.s006.t003	1) the capital of the United States in the District of Columbia and a tourist mecca; George Washington commissioned
semeval2013.d000.s006.t004	1) a person who represents others. In this context, John Coequyt is acting as a person who speaks
semeval2013.d000.s007.t000	1) writing that provides information (especially information of an official nature). This definition best fits the context of the sentence
semeval2013.d000.s007.t001	1) a discussion intended to produce an agreement2) the activity or business of negotiating an agreement; coming to
semeval2013.d000.s007.t002	1) the words of something written. This definition best fits the context of the sentence, as it refers to the content
semeval2013.d000.s007.t003	1) the weather in some location averaged over some long period of timeIn this context, "climate
semeval2013.d000.s007.t004	1) a worker who holds or is invested with an office. In this context, "Yvo de Boer
semeval2013.d000.s007.t005	10) a representation of a person or scene in the form of a print or transparent slide; recorded by a camera
semeval2013.d000.s008.t000	3) a schematic or preliminary planIn the context of the sentence, "outlines" refers
semeval2013.d000.s008.t001	2) an agreement between parties (usually arrived at after discussion) fixing obligations of eachIn the context
semeval2013.d000.s008.t002	2) a substance that is emitted or releasedIn the context of the sentence, "emissions"
semeval2013.d000.s008.t004	1) a position on a scale of intensity or amount or qualityIn the context of the sentence, "level
semeval2013.d000.s008.t006	1) an amount of timeIn the given sentence, "period" refers to a specific duration of time during
semeval2013.d000.s009.t000	1) a politically organized body of people under a single government. This definition best fits the term "countries"
semeval2013.d000.s009.t001	2) a substance that is emitted or releasedIn the context of the sentence, "emissions"
semeval2013.d000.s010.t004	1) a period of time containing 365 (or 366) daysThis definition is
semeval2013.d000.s010.t005	1) a period of time containing 365 (or 366) daysIn this context
semeval2013.d000.s010.t006	1) a politically organized body of people under a single government. In this context, "countries" refers to
semeval2013.d000.s010.t007	2) a forceful consequence; a strong effectIn the context of the sentence, "impact" refers
semeval2013.d000.s010.t009	1) the rising of a body of water and its overflowing onto normally dry land
semeval2013.d000.s010.t010	1) a shortage of rainfall2) a prolonged shortageBoth definitions are suitable
semeval2013.d000.s011.t001	1) a category of things distinguished by some common characteristic or quality. In this context, "sort" refers to a
semeval2013.d000.s011.t003	1) any period of seven consecutive days
semeval2013.d000.s012.t001	1) the weather in some location averaged over some long period of timeIn this context, "climate
semeval2013.d000.s012.t002	2) someone sent on a mission to represent the interests of someone else.In the given sentence, Todd
semeval2013.d000.s012.t004	19) the act of reducing the amount or number. In the context of the sentence, "cuts" refers
semeval2013.d000.s012.t005	2) a substance that is emitted or released.In the context of the sentence, "emissions
semeval2013.d000.s012.t006	2) a single person or thingIn this context, "ones" refers to the individual entities or groups being
semeval2013.d000.s013.t000	3) a change of position that does not entail a change of locationIn the context of the sentence,
semeval2013.d000.s013.t002	1) a communist nation that covers a vast territory in eastern Asia; the most populous country in the world
semeval2013.d000.s013.t003	2) the executive under President George W. Bush
semeval2013.d000.s013.t004	1) a worker who holds or is invested with an office. This definition fits best as it refers to individuals who
semeval2013.d000.s013.t005	1) a period of time containing 365 (or 366) daysIn this context
semeval2013.d000.s014.t000	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d000.s014.t001	2) an agreement between parties (usually arrived at after discussion) fixing obligations of eachIn the context
semeval2013.d000.s014.t004	1) the words of something written. This definition best fits the context of the sentence, where "text" refers to
semeval2013.d000.s014.t005	19) the act of reducing the amount or numberIn the context of the sentence, "cuts"
semeval2013.d000.s014.t006	1) a person who becomes aware (of things or events) through the senses.In this context,
semeval2013.d000.s015.t000	1) a statement that expresses a personal opinion or belief or adds information. This definition best fits the context of the
semeval2013.d000.s015.t001	1) a period of time equal to 1/24th of a dayThis definition best fits the
semeval2013.d000.s015.t003	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d000.s015.t004	1) the weather in some location averaged over some long period of time. This definition accurately describes "climate
semeval2013.d000.s015.t007	1) any period of seven consecutive days
semeval2013.d000.s015.t008	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d000.s015.t009	1) a communist nation that covers a vast territory in eastern Asia; the most populous country in the world
semeval2013.d000.s016.t001	5) people in general considered as a wholeIn the context of the sentence, "world" refers to the
semeval2013.d000.s017.t000	2) an energetic attempt to achieve somethingIn the context of the sentence, "battle" refers
semeval2013.d000.s017.t001	1) the system of production and distribution and consumption. This definition best captures the essence of "economies
semeval2013.d000.s017.t003	1) a communist nation that covers a vast territory in eastern Asia; the most populous country in the world
semeval2013.d000.s017.t004	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d000.s017.t005	2) the state of being obligated to do or pay somethingIn the context of the sentence, "ob
semeval2013.d000.s017.t006	1) a politically organized body of people under a single government.In the context of the sentence, "
semeval2013.d000.s017.t007	8) all of the living human inhabitants of the earth.In the context of the sentence, "world"
semeval2013.d000.s017.t009	1) a politically organized body of people under a single government. This definition best fits the context of "countries
semeval2013.d000.s017.t010	2) some duty that is essential and urgent. In this context, "imperative" refers to the urgent
semeval2013.d000.s018.t002	1) the total spent for goods or services including money and time and labor. This definition best fits the context of the
semeval2013.d000.s018.t004	1) a politically organized body of people under a single government. This definition best fits the context of "countries
semeval2013.d000.s018.t005	9) an act by a government body or supranational organization.In the context of the sentence,
semeval2013.d000.s019.t000	1) a contest with rules to determine a winnerIn this context, "game" refers to a competitive
semeval2013.d000.s019.t003	2) the nations of Central America collectively.In the given sentence, "Central America" refers to
semeval2013.d000.s020.t000	1) a politically organized body of people under a single government. This definition best fits the term "countries"
semeval2013.d000.s020.t001	2) a forceful consequence; a strong effectIn the context of the sentence, "impact" refers
semeval2013.d000.s020.t005	1) someone who takes part in an activity. In this context, "participants" refers to the countries involved
semeval2013.d000.s020.t007	2) an agreement between parties (usually arrived at after discussion) fixing obligations of eachIn the context
semeval2013.d000.s021.t000	1) one of the persons who compose a social group (especially individuals who have joined and participate in a group
semeval2013.d000.s021.t001	5) any of the various versions in the development of a written workIn the context of the sentence, "
semeval2013.d000.s021.t003	1) something proposed (such as a plan or assumption)In the context of the sentence, "propos
semeval2013.d000.s021.t005	1) the time period between dawn and noon
semeval2013.d000.s022.t000	1) the weather in some location averaged over some long period of timeIn this context, "climate
semeval2013.d000.s022.t001	1) a discussion intended to produce an agreement2) the activity or business of negotiating an agreement; coming to
semeval2013.d000.s022.t002	1) as the agent of or on someone's part (usually expressed as  rather than )In
semeval2013.d000.s022.t004	2) a force that compelsIn the context of the sentence, "pressure" refers to the influence
semeval2013.d000.s022.t005	1) a particular course of action intended to achieve a resultIn the context of the sentence, "process"
semeval2013.d000.s022.t006	10) the most important or interesting work or activity in a specific area or field. In this context, "action
semeval2013.d000.s022.t007	1) a communist nation that covers a vast territory in eastern Asia; the most populous country in the world
semeval2013.d000.s023.t001	1) the state of being urgent; an earnest and insistent necessityThis definition best captures the meaning
semeval2013.d000.s023.t003	2) a statement or assertion of verified information about something that is the case or has happened.This definition best
semeval2013.d000.s023.t004	1) an important question that is in dispute and must be settledIn the context of the sentence, "issues
semeval2013.d000.s023.t005	2) an agreement between parties (usually arrived at after discussion) fixing obligations of eachIn the context
semeval2013.d000.s024.t000	1) a worker who holds or is invested with an office. This definition best fits the context of the sentence,
semeval2013.d000.s024.t001	2) a person appointed to a high office in the governmentIn the given sentence, "minister" refers to
semeval2013.d000.s024.t002	1) an aircraft that has a fixed wing and is powered by propellers or jets
semeval2013.d000.s024.t003	13) a large building used by a college or university for meetings or entertainment. In the context of the
semeval2013.d000.s024.t004	1) a formally arranged gatheringIn the context of the sentence, "meetings" refers to formal
semeval2013.d000.s024.t006	3) demand for something as rightful or dueIn the context of the sentence, "claims"
semeval2013.d000.s024.t007	1) any period of seven consecutive days
semeval2013.d000.s025.t000	1) a group of persons together in one placeThis definition best fits the context of the sentence, where "
semeval2013.d000.s025.t001	1) (plural) any group of human beings (men or women or children) collectively. This definition
semeval2013.d000.s025.t002	2) some point or period in timeIn the context of the sentence, "day" refers to a specific
semeval2013.d000.s025.t004	3) a social event involving a public performance or entertainment.In the context of the sentence, "sh
semeval2013.d000.s025.t005	1) a politically organized body of people under a single government.In the context of the sentence, "
semeval2013.d000.s025.t006	5) any of the various versions in the development of a written workIn the context of the sentence, "
semeval2013.d000.s025.t007	1) something proposed (such as a plan or assumption).In the context of the sentence, "propos
semeval2013.d000.s025.t008	4) a medium for written communication.In the context of the sentence, "paper" refers to the physical
semeval2013.d000.s025.t010	1) a demanding or stimulating situationIn the context of the sentence, "challenge" refers to
semeval2013.d000.s026.t000	2) high level or degree; the property of being intenseIn the context of the sentence, "int
semeval2013.d000.s026.t001	2) a person appointed to a high office in the governmentIn the given sentence, "ministers" refers
semeval2013.d000.s027.t002	1) a plan of action adopted by an individual or social group. This definition best fits the context of the sentence,
semeval2013.d000.s028.t000	5) a person of exceptional importance and reputationIn this context, "heavyweights" is often
semeval2013.d001.s000.t001	1) Jewish republic in southwestern Asia at eastern end of Mediterranean; formerly part of PalestineThis
semeval2013.d001.s001.t002	1) a cooperative unit (especially in sports)In the context of the sentence, "team
semeval2013.d001.s001.t003	4) the disadvantage that results from losing something.In the context of the sentence, "losses
semeval2013.d001.s001.t004	3) the act of performing; of doing something successfully; using knowledge as distinguished from merely possessing it.
semeval2013.d001.s001.t005	1) a cooperative unit (especially in sports)In the context of the sentence, "team
semeval2013.d001.s001.t006	10) the unit of counting in scoring a game or contestIn the context of the sentence, "points
semeval2013.d001.s001.t007	5) the highest level or degree attainable; the highest stage of developmentIn the context of the sentence
semeval2013.d001.s001.t008	1) any number of entities (members) considered as a unit.In the context of the sentence, "
semeval2013.d001.s002.t000	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d001.s002.t001	2) failure to be presentIn the context of the sentence, "absences" refers to the situation where
semeval2013.d001.s002.t002	1) the act of sharing in the activities of a group. This definition best fits the context of the sentence, where
semeval2013.d001.s002.t004	2) the point in time at which something endsIn the context of the sentence, "end" refers to
semeval2013.d001.s003.t001	1) a line that marks the side boundary of a playing field.In the context of the sentence, "
semeval2013.d001.s003.t002	1) (often followed by `of') a large number or amount or extentIn the context of the
semeval2013.d001.s003.t003	1) a successful ending of a struggle or contest2) the exultation of victoryBoth definitions
semeval2013.d001.s004.t000	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d001.s004.t001	2) an advantage to the benefit of someone or somethingIn this context, "favor" refers to the
semeval2013.d001.s005.t000	4) a score in basketball made by throwing the ball through the hoop.
semeval2013.d001.s005.t001	2) a line enclosing a plane areasIn this context, "perimeter" refers to the boundary
semeval2013.d001.s005.t002	2) a hypothesis that has been formed by speculating or conjecturing (usually with little hard evidence)
semeval2013.d001.s006.t000	1) a player who makes a score in a game or contestIn this context, "scorers"
semeval2013.d001.s006.t001	2) the point in time at which something ends3) the concluding parts of an event or occurrence5
semeval2013.d001.s007.t000	3) (football, professional basketball) one of four divisions into which some games are divided. In this context, "
semeval2013.d001.s007.t001	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d001.s007.t003	1) activity directed toward making or doing somethingIn the context of the sentence, "work" refers to the
semeval2013.d001.s007.t004	2) the act of signalling (e.g., summoning) by whistling or blowing a
semeval2013.d001.s007.t006	2) a coming to or returning homeIn the context of the sentence, "return" refers to Eliy
semeval2013.d001.s007.t007	1) where you live at a particular time
semeval2013.d001.s007.t008	7) the score by which a team or individual is winningIn the context of the sentence, "lead
semeval2013.d001.s008.t000	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d001.s008.t001	10) the unit of counting in scoring a game or contestIn the context of the sentence, "points
semeval2013.d001.s008.t002	10) the unit of counting in scoring a game or contestIn the context of the sentence, "points
semeval2013.d001.s008.t003	7) the time between sunset and midnight
semeval2013.d001.s009.t000	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d001.s009.t003	2) a force that compelsIn the context of the sentence, "pressure" refers to the force
semeval2013.d001.s009.t004	1) a contest with rules to determine a winnerIn the given sentence, "game" refers to a compet
semeval2013.d001.s010.t000	1) the actions and activities assigned to or required or expected of a person or groupThis definition best fits the
semeval2013.d001.s012.t000	1) a person who participates in or is skilled at some gameIn the given context, "play
semeval2013.d001.s012.t001	3) a small indefinite numberIn the context of the sentence, "couple of plays" refers
semeval2013.d001.s012.t002	3) a preset plan of action in team sportsIn the context of the sentence, "plays" refers
semeval2013.d001.s012.t003	1) the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose.
semeval2013.d001.s012.t005	7) the score by which a team or individual is winningIn the context of the sentence, "lead
semeval2013.d001.s012.t006	1) a cooperative unit (especially in sports)In the context of the sentence, "team
semeval2013.d001.s012.t007	2) the point in time at which something ends3) the concluding parts of an event or occurrence5
semeval2013.d001.s012.t008	3) (football, professional basketball) one of four divisions into which some games are divided.In the context
semeval2013.d001.s013.t001	1) a unit of time equal to 60 seconds or 1/60th of an hour
semeval2013.d001.s014.t000	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d001.s014.t001	1) a cooperative unit (especially in sports)In this context, "team" refers to
semeval2013.d001.s014.t002	20) in games or sports; a mark indicating positions or bounds of the playing areaIn the context of
semeval2013.d001.s015.t001	1) a cooperative unit (especially in sports)In the given sentence, "team" refers
semeval2013.d001.s015.t003	1) a contest with rules to determine a winner
semeval2013.d001.s015.t005	5) the continuum of experience in which events pass from the future through the present to the past.This
semeval2013.d001.s015.t006	1) a period of the year marked by special events or activities in some field. In this context, "season"
semeval2013.d002.s000.t000	1) a street in lower Manhattan where the New York Stock Exchange is located; symbol of American finance2
semeval2013.d002.s000.t002	1) the basic monetary unit in many countries; equal to 100 centsThe term
semeval2013.d002.s001.t001	1) a line of text serving to indicate what the passage below it is about. In this context, "heading
semeval2013.d002.s001.t003	4) the securities markets in the aggregate.In the given sentence, "market" refers to
semeval2013.d002.s001.t004	1) a number or ratio (a value on a scale of measurement) derived from a series of observed facts; can
semeval2013.d002.s001.t005	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d002.s001.t006	1) the basic monetary unit in many countries; equal to 100 centsThe term
semeval2013.d002.s002.t001	7) an amount of money expressed numericallyIn the context of the sentence, "figures" refers to
semeval2013.d002.s002.t006	1) the state of being predominant over others. This definition best fits the context of the sentence, where "
semeval2013.d002.s004.t000	1) the world of commercial activity where goods and services are bought and sold
semeval2013.d002.s005.t002	5) a relative amountIn the context of the sentence, "volumes" refers to the amount or quantity
semeval2013.d002.s005.t003	4) the actual state of thingsIn the given sentence, "case" refers to the current situation or condition
semeval2013.d002.s005.t004	2) the point in time at which something endsIn the context of the sentence, "end" refers to
semeval2013.d002.s005.t005	1) a period of time containing 365 (or 366) daysThis definition is
semeval2013.d002.s006.t000	1) a general direction in which something tends to moveIn the context of the sentence, "trend"
semeval2013.d002.s006.t001	3) the communication of something to the public; making information generally known.In the context of the sentence,
semeval2013.d002.s006.t002	1) a number or ratio (a value on a scale of measurement) derived from a series of observed facts; can
semeval2013.d002.s006.t003	1) the world of commercial activity where goods and services are bought and sold4) the securities markets
semeval2013.d002.s006.t005	6) mutual dealings or connections among persons or groups. In this context, "relation" refers to the connection
semeval2013.d002.s006.t007	1) return to an original stateIn the context of the sentence, "recovery" refers to the economic
semeval2013.d002.s006.t008	2) an expert who studies financial data (on credit or securities or sales or financial patterns etc.) and recomm
semeval2013.d002.s007.t000	1) North American republic containing 50 states - 48 conterminous states in North America plus Alaska
semeval2013.d002.s007.t003	1) one of the twelve divisions of the calendar year
semeval2013.d002.s007.t004	1) an arrangement of objects or people side by side in a lineIn the context of the sentence, "
semeval2013.d002.s008.t000	3) a state of confident hopefulness that events will be favorableIn the context of the sentence,
semeval2013.d002.s008.t003	1) one of the twelve divisions of the calendar year
