senseval2.d000.s000.t000	3) a superior skill that you can learn by study and practice and observationIn this context, "art"
senseval3.d001.s013.t001	2) an administrative unit of governmentIn the context of the sentence, "office" refers to a position within
senseval3.d001.s013.t002	1) come into the possession of something concrete or abstractIn the context of the sentence, "acquire"
senseval3.d001.s013.t003	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s013.t004	2) something that aids or promotes well-beingIn the context of the sentence, "ben
senseval3.d001.s013.t007	1) keep from happening or arising; make impossible2) stop (someone or something) from doing something
senseval3.d001.s013.t008	1) not the same one or ones already mentioned or implied; - the White QueenIn this context,
senseval3.d001.s013.t010	2) supply means of subsistence; earn a living
senseval3.d001.s014.t001	2) be relevant toIn this context, "comes" is used to indicate that the number of legislators
senseval3.d001.s014.t002	3) concerned with or applicable to or belonging to an entire nation or country.
senseval3.d001.s014.t003	1) a plan of action adopted by an individual or social groupIn the context of the sentence, "policy
senseval3.d001.s014.t004	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s015.t000	1) any competitionIn the context of the sentence, "races" refers to competitions, specifically political
senseval3.d001.s015.t002	1) a positive motivational influenceIn the context of the sentence, "incentive" refers to the
senseval3.d001.s015.t004	3) have a tendency or disposition to do or be something; be inclinedIn the context of the
senseval3.d001.s016.t000	2) the person who holds the office of head of state of the United States governmentIn this context, "
senseval3.d001.s016.t001	1) place limits on (extent or access)2) restrict or confine,3) decide upon
senseval3.d001.s016.t002	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s016.t003	2) something that aids or promotes well-beingIn the context of the sentence, "ben
senseval3.d001.s016.t005	1) unique or specific to a person or thing or category.
senseval3.d001.s016.t008	2) the person who holds the office of head of state of the United States governmentIn this context, "
senseval3.d001.s016.t009	1) has a good chance of being the case or of coming aboutThis definition best fits the context of the
senseval3.d001.s016.t010	2) able to accomplish a purpose; functioning effectively; -G.B.ShawThis definition best
senseval3.d001.s016.t011	1) keep from happening or arising; make impossible2) stop (someone or something) from doing something
senseval3.d001.s016.t012	1) not the same one or ones already mentioned or implied; - the White QueenIn the context of
senseval3.d001.s016.t016	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s016.t017	2) something that aids or promotes well-beingIn the context of the sentence, "ben
senseval3.d001.s017.t000	1) being or characteristic of a single thing or person4) concerning one person exclusivelyBoth definitions
senseval3.d001.s017.t002	1) social or financial or professional status or reputationIn the context of the sentence, "standing" refers to
senseval3.d001.s017.t003	2) make better or more attractiveIn the context of the sentence, "enhanced" refers to the
senseval3.d001.s018.t001	1) having few parts; not complex or complicated or involved2) easy and not involved or complicatedB
senseval3.d001.s018.t002	4) seem to be true, probable, or apparentIn the given sentence, "appears" is used
senseval3.d001.s018.t003	1) make plain and comprehensible
senseval3.d001.s018.t004	1) (used with count nouns) of an indefinite number more than 2 or 3 but
senseval3.d001.s018.t005	8) an entity that is not named specificallyIn this context, "things" refers to various elements or
senseval3.d001.s019.t000	1) become bigger or greater in amount
senseval3.d001.s019.t001	1) carry outIn the context of the sentence, "taken" refers to the action of the increase
senseval3.d001.s019.t004	1) earlier than the present time; no longer current
senseval3.d001.s019.t006	1) a vote to select the winner of a position or political office
senseval3.d001.s019.t007	2) the person who holds the office of head of state of the United States governmentThe sentence discusses the
senseval3.d001.s019.t008	1) arrival that has been awaited (especially of something momentous)The context of the sentence suggests
senseval3.d001.s019.t009	1) the organization that is the governing authority of a political unitIn the context of the sentence, "
senseval3.d001.s019.t010	2) live (in a certain place)In the context of the sentence, "occupied" refers to
senseval3.d001.s019.t011	1) the actions and activities assigned to or required or expected of a person or groupIn the context of the
senseval3.d001.s019.t012	1) an extended social group having a distinctive cultural and economic organization.
senseval3.d001.s019.t013	1) a state of difficulty that needs to be resolvedIn the context of the sentence, "problem" refers
senseval3.d001.s019.t014	2) deal with (something unpleasant) head onIn the context of the sentence, "confront
senseval3.d001.s019.t016	1) any competitionIn the context of the sentence, "races" refers to competitions, specifically elections
senseval3.d001.s020.t000	3) serve as a reason or cause or justification of
senseval3.d001.s020.t002	13) remain in a certain state, position, or conditionIn the context of the sentence, "hold
senseval3.d001.s020.t003	1) lack of respect accompanied by a feeling of intense dislike
senseval3.d001.s020.t004	1) have a great affection or liking forIn the context of the sentence, "love" refers
senseval3.d001.s020.t007	1) a person who represents others.
senseval3.d001.s020.t008	1) being or characteristic of a single thing or person4) concerning one person exclusivelyBoth definitions
senseval3.d001.s020.t010	2) a member of a constituency; a citizen who is represented in a government by officials for whom he or
senseval3.d001.s020.t011	1) recognize with gratitude; be grateful forIn the context of the sentence, "appreciate"
senseval3.d001.s020.t012	1) (sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or
senseval3.d001.s020.t013	2) something that aids or promotes well-beingIn the context of the sentence, "ben
senseval3.d001.s020.t015	2) win something through one's effortsIn the context of the sentence, "wins" refers to
senseval3.d001.s020.t016	2) including everything
senseval3.d001.s020.t017	1) the total spent for goods or services including money and time and labor
senseval3.d001.s020.t019	1) not the same one or ones already mentioned or implied; - the White QueenIn the context of
senseval3.d001.s020.t021	2) carry out or perform an actionIn the context of the sentence, "doing" refers to the
senseval3.d001.s021.t001	1) make a proposal, declare a plan for somethingIn the context of the sentence, "suggest
senseval3.d001.s021.t004	1) of or relating to or belonging to a nation or country3) concerned with or applicable to or belonging
senseval3.d001.s021.t005	1) a plan of action adopted by an individual or social groupIn the context of the sentence, "policy
senseval3.d001.s021.t006	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s021.t007	1) estimated by comparison; not absolute or complete
senseval3.d001.s021.t008	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s021.t009	15) get something; come into possession ofIn the context of the sentence, "have" is used
senseval3.d001.s021.t011	2) an administrative unit of governmentIn the context of the sentence, "office" refers to a position within
senseval3.d001.s022.t002	1) one of the persons who compose a social group (especially individuals who have joined and participate in a group
senseval3.d001.s022.t003	1) susceptible to attackIn the context of the sentence, "vulnerable" refers to
senseval3.d001.s022.t005	1) enter or assume a certain state or condition2) undergo a change or developmentBoth definitions
senseval3.d001.s022.t006	2) secure against4) (usually followed by `to') not affected by a given influenceIn
senseval3.d001.s022.t007	1) an unsuccessful ending to a struggle or contestIn the context of the sentence, "defe
senseval3.d001.s023.t000	2) an instance that does not conform to a rule or generalization.
senseval3.d001.s023.t002	1) a general direction in which something tends to moveThis definition best fits the context of the sentence, which
senseval3.d001.s023.t003	1) an unsuccessful ending to a struggle or contestIn the context of the sentence, "defe
senseval3.d001.s023.t004	1) a first-year undergraduateIn the context of the sentence, "freshman" refers
senseval3.d001.s023.t005	1) a member of the Republican PartyThe term "Republicans" in the given sentence refers to individuals
senseval3.d001.s023.t006	1) take something or somebody with oneself somewhereIn the context of the sentence, "brought" refers
senseval3.d001.s023.t007	2) an administrative unit of governmentIn the context of the sentence, "office" refers to a position within
senseval3.d001.s023.t008	1) a drastic and far-reaching change in ways of thinking and behavingIn the context of
senseval3.d001.s023.t009	9) run, stand, or compete for an office or a positionIn the context of the sentence,
senseval3.d001.s024.t000	1) a first-year undergraduateIn the given sentence, "freshmen" refers to first
senseval3.d001.s024.t001	2) place somebody in a particular situation or locationIn the context of the sentence, "placed" refers
senseval3.d001.s024.t002	1) special importance or significance
senseval3.d001.s024.t004	1) the actions and activities assigned to or required or expected of a person or groupThis definition fits the context
senseval3.d001.s024.t005	1) distribute or disperse widelyIn the context of the sentence, "spreading" refers to
senseval3.d001.s024.t006	1) a drastic and far-reaching change in ways of thinking and behavingIn the context of
senseval3.d001.s024.t007	1) of or relating to or belonging to a nation or country3) concerned with or applicable to or belonging
senseval3.d001.s024.t008	1) a plan of action adopted by an individual or social groupIn the given sentence, "policy" refers
senseval3.d001.s024.t009	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s025.t002	1) be a signal for or a symptom of4) give evidence ofBoth definitions 1
senseval3.d001.s025.t006	2) be attractive toIn the context of the sentence, "attracting" refers to the ability
senseval3.d001.s025.t008	1) a politician who is running for public office
senseval3.d001.s025.t010	2) an administrative unit of governmentIn the context of the sentence, "office" refers to a position within
senseval3.d001.s026.t000	1) existing in possibility2) expected to become or be; in prospectBoth definitions are suitable in
senseval3.d001.s026.t001	1) a politician who is running for public officeIn the given sentence, "candidates" refers to
senseval3.d001.s026.t002	2) deprive of courage or hope; take away hope from; cause to feel discouragedThis
senseval3.d001.s026.t003	9) run, stand, or compete for an office or a positionIn the context of the sentence,
senseval3.d001.s026.t006	1) the possibility of future successIn the given sentence, "prospect" refers to the potential for future
senseval3.d001.s026.t007	1) an unsuccessful ending to a struggle or contestIn the given sentence, "defeat"
senseval3.d001.s026.t009	2) belong to or relating to the Democratic PartyIn this context, "Democratic" refers
senseval3.d001.s026.t010	1) a contestant that you are matched againstIn the context of the sentence, "opponent"
senseval3.d001.s027.t000	1) the point or degree to which something extendsThis definition is most suitable because in the context of the sentence
senseval3.d001.s027.t001	1) existing in possibilityThe term "potential" in the given sentence refers to the possibility that exists for
senseval3.d001.s027.t002	1) a politician who is running for public officeIn the given sentence, "candidates" refers to
senseval3.d001.s027.t004	1) be fully aware or cognizant ofIn the context of the sentence, "realize" means
senseval3.d001.s027.t007	3) have an effect or outcome; often the one desired or expectedIn the given sentence, "works"
senseval3.d001.s027.t009	1) be a hindrance or obstacle to2) hinder or prevent the progress or accomplishment of
senseval3.d001.s027.t010	1) earnest and conscientious activity intended to do or accomplish something
senseval3.d001.s027.t011	1) involving competition or competitivenessThe term "competitive" in the context of the sentence refers
senseval3.d001.s027.t012	4) a list of candidates nominated by a political party to run for election to public offices.
senseval3.d001.s027.t014	1) a politician who is running for public officeIn the given sentence, "candidates" refers to
senseval3.d001.s028.t003	1) being or affecting only a part; not totalIn the context of the sentence, "partial"
senseval3.d001.s028.t004	2) an explanation of the cause of some phenomenonIn the given sentence, "reason" refers to an
senseval3.d001.s029.t000	1) the point or degree to which something extendsThis definition is most suitable because in the context of the sentence
senseval3.d001.s029.t001	2) belong to or relating to the Democratic Party
senseval3.d001.s029.t003	13) remain in a certain state, position, or conditionIn the context of the sentence, "h
senseval3.d001.s029.t005	3) the allotment of some amount by dividing somethingIn the context of the sentence, "share
senseval3.d001.s029.t006	1) possession of controlling influence5) one possessing or exercising power or influence or authority
senseval3.d001.s029.t007	1) (usually followed by `to') having the necessary means or skill or know-how or authority to do
senseval3.d001.s029.t008	6) be equivalent in effectIn the context of the sentence, "translate" refers to the process of converting
senseval3.d001.s029.t010	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s029.t011	2) something that aids or promotes well-beingIn the context of the sentence, "ben
senseval3.d001.s029.t015	15) get something; come into possession ofIn this context, "had" is used to indicate that
senseval3.d001.s029.t016	1) having strength or power greater than average or expectedIn the context of the sentence, "strong" is
senseval3.d001.s029.t017	1) a positive motivational influenceThe context of the sentence suggests that the "incentive" is a
senseval3.d001.s029.t018	2) continue a certain state, condition, or activityIn the context of the sentence, "keep" refers
senseval3.d001.s029.t020	1) a member of the Democratic Party.In the given sentence, "Democrats" refers to
senseval3.d001.s029.t021	4) (of a government or government official) holding an office means being in power.In the context of
senseval3.d001.s030.t001	3) imply as a possibilityIn the context of the sentence, "suggests" is used to
senseval3.d001.s030.t002	1) a member of the Republican PartyThe term "Republicans" in the context of the sentence refers
senseval3.d001.s030.t003	1) proceed or get alongIn the context of the sentence, "fared" refers to how Republicans
senseval3.d001.s030.t004	1) any competitionIn the context of the sentence, "races" refers to competitions, specifically political
senseval3.d001.s030.t005	3) several related operations aimed at achieving a particular goal (usually within geographical and temporal constraints)
senseval3.d001.s031.t000	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s031.t003	3) concerned with or applicable to or belonging to an entire nation or country.
senseval3.d001.s031.t004	1) a plan of action adopted by an individual or social groupIn the context of the sentence, "policy
senseval3.d001.s031.t005	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s031.t007	4) a deliberative or legislative or administrative or judicial assembly.In the context of the sentence,
senseval3.d001.s031.t009	3) look forward to the probable occurrence ofIn the context of the sentence, "expect" is used to
senseval3.d001.s031.t010	1) a member of the Republican PartyIn the given sentence, "Republicans" refers to individuals who
senseval3.d001.s031.t011	1) disposed or inclined toward
senseval3.d001.s031.t012	1) carry out or participate in an activity; be involved in
senseval3.d001.s031.t013	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s031.t015	2) belong to or relating to the Democratic Party
senseval3.d001.s031.t016	1) a person or thing having the same function or characteristics as anotherIn the context of the sentence, "
senseval3.d001.s032.t000	1) derived from experiment and observation rather than theoryEmpirical evidence is information that is acquired by observation or
senseval3.d001.s032.t001	2) aiding the cause or policy or interests ofIn the context of the sentence, "support" refers
senseval3.d001.s033.t000	1) a separate part of a wholeIn the context of the sentence, "pieces" refers to individual
senseval3.d001.s033.t001	1) your basis for belief or disbelief; knowledge on which to base beliefIn the context of the
senseval3.d001.s033.t004	1) a statement that is assumed to be true and from which a conclusion can be drawn7) the act of
senseval3.d001.s033.t005	2) belong to or relating to the Democratic Party
senseval3.d001.s033.t007	1) disposed or inclined toward
senseval3.d001.s033.t008	1) carry out or participate in an activity; be involved inIn the context of the sentence, "
senseval3.d001.s033.t009	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s033.t011	1) relating to or belonging to the Republican Party
senseval3.d001.s033.t012	1) an associate that one works withIn the context of the sentence, "colleagues" refers to
senseval3.d001.s034.t000	1) before anything elseIn the context of the sentence, "First" is used to indicate the sequence of
senseval3.d001.s034.t002	2) discover or determine the existence, presence, or fact ofIn the context of the sentence, "find
senseval3.d001.s034.t006	1) concerning or affecting a particular person or his or her private life and personality.
senseval3.d001.s034.t007	1) personnel who assist their superior in carrying out an assigned taskIn the context of the sentence, "st
senseval3.d001.s034.t008	1) a sum of money allocated for a particular purposeIn the context of the sentence, "budgets"
senseval3.d001.s034.t009	1) a member of the Democratic Party.In the context of the sentence, "Democrats"
senseval3.d001.s035.t000	1) the point or degree to which something extendsThis definition is most suitable because in the context of the sentence
senseval3.d001.s035.t001	5) of primary importance
senseval3.d001.s035.t002	2) work that you are obliged to perform for moral or legal reasonsIn the given sentence, "dut
senseval3.d001.s035.t003	1) concerning or affecting a particular person or his or her private life and personality.
senseval3.d001.s035.t004	1) personnel who assist their superior in carrying out an assigned taskIn the given sentence, "staff"
senseval3.d001.s035.t005	3) have as a necessary featureIn the context of the sentence, "involves" means that seeking
senseval3.d001.s035.t006	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s035.t008	1) be a signal for or a symptom of4) give evidence ofBoth definitions 1
senseval3.d001.s035.t009	2) of or relating to your views about social relationships involving authority or power
senseval3.d001.s035.t010	2) the rational investigation of questions about existence and knowledge and ethicsThis definition best fits the context of the
senseval3.d001.s035.t011	3) tend to or result inIn the context of the sentence, "leads" is used to describe
senseval3.d001.s035.t013	1) a member of the Republican PartyIn the given sentence, "Republicans" refers to individuals who
senseval3.d001.s035.t014	2) limited in size or scopeIn the context of the sentence, "narrow" refers to the scope
senseval3.d001.s035.t015	2) a member of a constituency; a citizen who is represented in a government by officials for whom he or
senseval3.d001.s035.t016	1) something that interests you because it is important or affects youIn the context of the sentence, "
senseval3.d001.s036.t002	7) the act of assuming or taking for granted.
senseval3.d001.s036.t003	1) well grounded in logic or truth or having legal forceThis definition is most suitable because in the context
senseval3.d001.s036.t004	1) a member of the Democratic PartyIn this context, "Democrats" refers to individuals who
senseval3.d001.s036.t005	15) get something; come into possession ofIn the context of the sentence, "have" is used
senseval3.d001.s036.t006	3) the number of people that are present.
senseval3.d001.s036.t007	1) a magnitude or frequency relative to a time unitIn the context of the sentence, "rates"
senseval3.d001.s036.t009	1) a choice that is made by counting the number of people in favor of each alternativeIn the context of
senseval3.d001.s036.t010	1) a member of the Republican PartyIn the given sentence, "Republicans" refers to members of
senseval3.d001.s036.t011	1) the point or degree to which something extendsThis definition is most suitable because in the context of the sentence
senseval3.d001.s036.t013	1) a choice that is made by counting the number of people in favor of each alternativeIn the context of
senseval3.d001.s036.t014	1) manifest or bring backIn the context of the sentence, "reflect" is used to describe how roll
senseval3.d001.s036.t015	3) concerned with or applicable to or belonging to an entire nation or country.This definition best fits the context
senseval3.d001.s036.t016	1) a plan of action adopted by an individual or social groupIn the context of the sentence, "policy
senseval3.d001.s036.t017	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s036.t020	1) a choice that is made by counting the number of people in favor of each alternativeIn the context of
senseval3.d001.s036.t021	2) a period of time considered as a resource under your control and sufficient to accomplish somethingIn the context of
senseval3.d001.s036.t023	1) give entirely to a specific person, activity, or causeIn the context of the sentence, "dev
senseval3.d001.s036.t024	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s037.t001	4) give evidence ofIn the context of the sentence, "indicate" is used to convey that the
senseval3.d001.s037.t002	2) a special set of circumstancesIn the context of the sentence, "case" refers to a particular situation
senseval3.d001.s038.t000	2) belong to or relating to the Democratic PartyIn the context of the sentence, "Democr
senseval3.d001.s038.t001	3) the number of people that are presentThis definition is most suitable because the sentence is comparing the number of
senseval3.d001.s038.t002	1) a magnitude or frequency relative to a time unitThis definition is the most suitable because it refers to the
senseval3.d001.s038.t004	1) relating to or belonging to the Republican Party
senseval3.d001.s038.t005	3) the number of people that are presentThis definition is most suitable because the sentence is comparing the number of
senseval3.d001.s038.t006	1) a magnitude or frequency relative to a time unitThis definition is the most suitable because it refers to the
senseval3.d001.s039.t000	4) make visible or noticeableIn the context of the sentence, "shown" refers to the act
senseval3.d001.s039.t001	1) a set of data arranged in rows and columnsIn this context, "table" refers to a visual
senseval3.d001.s039.t002	1) a member of the Democratic PartyIn the given sentence, "Democrats" refers to individuals
senseval3.d001.s039.t004	4) the relation between things (or parts of things) with respect to their comparative quantity, magnitude, or degree
senseval3.d001.s039.t005	1) concerning or affecting a particular person or his or her private life and personality.
senseval3.d001.s039.t006	1) personnel who assist their superior in carrying out an assigned taskIn the context of the sentence, "st
senseval3.d001.s039.t008	1) place of business where professional or clerical duties are performedIn the context of the sentence, "off
senseval3.d001.s039.t009	1) relating to or applicable to or concerned with the administration of a city or town or district rather than a larger
senseval3.d001.s039.t011	2) work that you are obliged to perform for moral or legal reasons.
senseval3.d001.s039.t013	3) concerned with or applicable to or belonging to an entire nation or country.
senseval3.d001.s039.t014	1) a plan of action adopted by an individual or social groupIn the context of the sentence, "policy
senseval3.d001.s039.t015	1) the act that results in something coming to beIn the context of the sentence, "making" refers
senseval3.d001.s039.t016	1) any specific behaviorIn the context of the sentence, "activities" refers to specific behaviors or
senseval3.d001.s039.t018	1) estimated by comparison; not absolute or complete
senseval3.d001.s039.t019	1) place of business where professional or clerical duties are performedIn the context of the sentence, "off
senseval3.d001.s040.t000	1) the act of examining something closely (as for mistakes)This definition is most suitable because the context
senseval3.d001.s040.t001	2) a relational difference between states; especially between states before and after some eventThis definition best fits the
senseval3.d001.s040.t002	1) concerning or affecting a particular person or his or her private life and personality.
senseval3.d001.s040.t003	2) a position or opinion or judgment reached after consideration.In the context of the sentence, "decis
senseval3.d001.s040.t004	1) power to direct or determineIn the context of the sentence, "control" refers to the power or
senseval3.d001.s040.t005	2) a group of persons associated by some common tie or occupation and regarded as an entityIn the context of
senseval3.d001.s040.t007	1) an organization to gain political powerIn the context of the sentence, "party" refers to a political
senseval3.d001.s040.t008	1) make visibleIn the context of the sentence, "reveals" means to make something that was
senseval3.d001.s040.t009	1) concerning or affecting a particular person or his or her private life and personality.
senseval3.d001.s040.t010	1) the quality of being unlike or dissimilarIn the context of the sentence, "differences"
senseval3.d001.s040.t011	1) make mention ofIn the context of the sentence, "noted" refers to the act of making
senseval3.d001.s040.t012	1) a set of data arranged in rows and columnsIn the context of the sentence, "table" refers
senseval3.d001.s040.t013	1) attribute or credit toIn the context of the sentence, "attributed" means to assign or as
senseval3.d001.s040.t015	1) power to direct or determineIn the context of the sentence, "control" refers to the power or
senseval3.d001.s040.t016	1) a member of the Democratic Party.The term "Democrats" in the given sentence refers
senseval3.d001.s040.t017	1) put to useIn the context of the sentence, "exercise" refers to the application or
senseval3.d001.s040.t019	1) the relative position or standing of things or especially persons in a societyThis definition is most suitable because the
senseval3.d001.s040.t020	1) not the same one or ones already mentioned or implied; - the White Queen
senseval3.d001.s040.t021	1) available source of wealth; a new or reserve supply that can be drawn upon when neededIn the context
senseval3.d001.s040.t022	1) a special group delegated to consider some matter;  - Milton BerleIn this context,
senseval3.d001.s040.t023	1) personnel who assist their superior in carrying out an assigned taskIn the context of the sentence, "st
senseval3.d001.s041.t001	1) a separate part of a wholeIn the context of the sentence, "piece" refers to an
senseval3.d001.s041.t002	1) your basis for belief or disbelief; knowledge on which to base beliefIn the context of the
senseval3.d001.s041.t003	13) remain in a certain state, position, or conditionIn the context of the sentence, "Hold
senseval3.d001.s041.t004	1) not the same one or ones already mentioned or implied; - the White Queen
senseval3.d001.s041.t005	1) anything that contributes causally to a resultIn the context of the sentence, "factors"
senseval3.d001.s041.t006	1) unvarying in natureIn the context of the sentence, "constant" refers to the condition
senseval3.d001.s041.t007	1) the term during which some position is heldIncumbency refers to the period during which an
senseval3.d001.s041.t008	1) the quality of having a superior or more favorable position3) benefit resulting from some event or action
senseval3.d001.s041.t009	2) related or limited to a particular region.
senseval3.d001.s041.t010	1) anything that contributes causally to a resultIn the context of the sentence, "factors"
senseval3.d001.s041.t011	4) a significant changeIn the context of the sentence, "difference" refers to the significant change in
senseval3.d001.s041.t012	2) carried on by or for the people (or citizens) at largeIn the context of the sentence,
senseval3.d001.s041.t013	1) a choice that is made by counting the number of people in favor of each alternative
senseval3.d001.s041.t014	1) relating to or belonging to the Republican Party
senseval3.d001.s041.t015	1) relating to a president or presidencyIn the given sentence, "presidential" is used
senseval3.d001.s041.t017	1) a politician who is running for public office.
senseval3.d001.s041.t018	1) the territory occupied by one of the constituent administrative districts of a nation7) the territory occupied by a
senseval3.d001.s041.t019	1) direct the course of; manage or controlIn the context of the sentence, "conducting"
senseval3.d001.s041.t020	1) a vote to select the winner of a position or political officeIn the given sentence, "election
senseval3.d001.s041.t021	1) be shown or be found to beIn the context of the sentence, "turns out" is
senseval3.d001.s041.t022	8) reckoned, situated or tending in the direction which naturally or arbitrarily is taken to indicate increase or progress
senseval3.d001.s041.t023	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
senseval3.d001.s041.t027	1) an onerous or difficult concernIn the context of the sentence, "burden" refers to
senseval3.d001.s041.t028	1) the territory occupied by one of the constituent administrative districts of a nation7) the territory occupied by a
senseval3.d001.s041.t029	3) (of taxes) adjusted so that the rate increases as the amount of income increases.
senseval3.d001.s041.t031	5) affect or afflict suddenly, usually adversely.In the context of the sentence, "hits
senseval3.d001.s041.t032	1) greater than normal in degree or intensity or amountIn the context of the sentence, "higher"
senseval3.d001.s041.t034	1) the territory occupied by one of the constituent administrative districts of a nation7) the territory occupied by a
senseval3.d001.s042.t000	2) cause to be in a certain state; cause to be in a certain relationIn the context of the
senseval3.d001.s042.t001	1) a politician who is running for public officeIn the given sentence, "candidates" refers to
senseval3.d001.s042.t002	2) the person who holds the office of head of state of the United States governmentIn the context of the
senseval3.d001.s042.t003	2) look on as or consider
senseval3.d001.s042.t005	1) relating to or belonging to the Republican Party
senseval3.d001.s042.t006	1) a politician who is running for public officeIn the given sentence, "candidates" refers to
senseval3.d001.s042.t009	1) intensely or extremely bad or unpleasant in degree or quality6) very bad in degree or extent
senseval3.d001.s043.t000	4) seem to be true, probable, or apparentIn the context of the sentence, "appears"
senseval3.d001.s043.t001	20) make use of or accept for some purposeIn the context of the sentence, "take" refers
senseval3.d001.s043.t002	2) closely similar or comparable in kind or quality or quantity or degreeIn the context of the sentence,
senseval3.d001.s043.t007	2) a relative position or degree of value in a graded groupIn the context of the sentence, "
senseval3.d001.s043.t008	1) national; especially in reference to the government of the United States as distinct from that of its member units
senseval3.d001.s043.t009	2) a relative position or degree of value in a graded groupIn the context of the sentence, "
senseval3.d001.s044.t003	10) a connected series of events or actions or developmentsIn the context of the sentence, "lines
senseval3.d001.s044.t004	1) a relation of direct oppositionIn the context of the sentence, "reverse" refers to the concept of
senseval3.d001.s045.t001	2) the work of inquiring into something thoroughly and systematically.This definition is most suitable because the context
senseval3.d001.s045.t002	1) make visibleIn the context of the sentence, "reveals" means to make the findings
senseval3.d001.s045.t003	13) remain in a certain state, position, or conditionIn the context of the sentence, "hold
senseval3.d001.s045.t004	1) not the same one or ones already mentioned or implied; - the White QueenIn the context of
senseval3.d001.s045.t005	1) anything that contributes causally to a resultIn the context of the sentence, "factors"
senseval3.d001.s045.t006	1) unvarying in natureIn the context of the sentence, "holding other factors constant"
senseval3.d001.s045.t007	5) the number that remains after subtraction; the number that when added to the subtrahend gives the
senseval3.d001.s045.t008	1) the territory occupied by one of the constituent administrative districts of a nationIn the context of the sentence
senseval3.d001.s045.t009	1) of greater importance or stature or rankIn the context of the sentence, "major" refers to
senseval3.d001.s045.t010	1) an organization to gain political powerIn the context of the sentence, "party" refers to a political
senseval3.d001.s045.t011	1) a choice that is made by counting the number of people in favor of each alternative
senseval3.d001.s045.t012	1) follow a certain course2) have a turn; make one's move in a game3)
senseval3.d001.s045.t013	1) relating to or belonging to the Republican Party.
senseval3.d001.s045.t015	1) a politician who is running for public officeIn the context of the sentence, "candidate"
senseval3.d001.s045.t016	1) relating to or belonging to the Republican Party.
senseval3.d001.s045.t017	3) the allotment of some amount by dividing somethingIn the context of the sentence, "share
senseval3.d001.s045.t019	5) an official assembly having legislative powers.In the context of the sentence, "house" refers to
senseval3.d001.s045.t020	8) reckoned, situated or tending in the direction which naturally or arbitrarily is taken to indicate increase or progress
senseval3.d001.s045.t021	1) (mathematics) a mathematical relation such that each element of a given set (the domain of the function
senseval3.d001.s045.t022	1) the territory occupied by one of the constituent administrative districts of a nationIn the context of the sentence
senseval3.d001.s046.t001	1) national; especially in reference to the government of the United States as distinct from that of its member units
senseval3.d001.s046.t004	2) a relative position or degree of value in a graded groupIn the context of the sentence, "
senseval3.d001.s046.t005	9) one of the portions into which something is regarded as divided and which together constitute a whole.
senseval3.d001.s046.t006	1) not consistent with or using reason
senseval3.d001.s046.t007	4) (psychology) the aggregate of the responses or reactions or movements made by an organism in any
senseval3.d001.s046.t009	1) to show, make visible or apparentIn the context of the sentence, "display" refers to the
senseval3.d001.s046.t012	1) consistent with or based on or using reasonThe context of the sentence suggests that the behavior of voters
senseval3.d002.s000.t000	1) primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration
senseval3.d002.s000.t002	1) the time after sunset and before sunrise while it is dark outside7) the time between sun
senseval3.d002.s000.t003	1) cause extensive destruction or ruin utterly.
senseval3.d002.s000.t004	1) shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from
senseval3.d002.s000.t005	1) someone who lives at a particular place for a prolonged period or who was born thereIn the given
senseval3.d002.s000.t006	2) search or seek
senseval3.d002.s000.t007	2) a feeling of freedom from worry or disappointmentIn the context of the sentence, "comfort"
senseval3.d002.s000.t008	2) comfort in disappointment or miseryThe term "solace" refers to finding comfort or consolation
senseval3.d002.s001.t001	1) a white or silvered surface where pictures can be projected for viewingIn the context of the
senseval3.d002.s002.t001	16) perform or carry outIn the context of the sentence, "Hundreds of Califor
senseval3.d002.s002.t003	1) a machine for performing calculations automatically.In this context, "computers" refers to electronic devices that
senseval3.d002.s002.t007	3) be or become joined or united or linkedIn the context of the sentence, "link" refers
senseval3.d002.s002.t008	1) a machine for performing calculations automatically.In this context, "computers" refers to electronic devices that
