senseval2.d000.s000.t000	A skill or technique acquired by study or practice; a branch of learning or a profession.
senseval3.d001.s021.t004	Relating to or affecting a country as a whole.
senseval3.d001.s021.t005	A plan of action or course of procedure adopted or proposed by an organization or individual.
senseval3.d001.s021.t006	The act of creating or producing something, especially a product or a work of art.
senseval3.d001.s021.t007	In relation to something else; compared with something else.
senseval3.d001.s021.t008	Relating to or concerned with a particular area or region.
senseval3.d001.s021.t009	To possess or hold something, especially a job or a position.
senseval3.d001.s021.t011	A position of authority or responsibility, especially one that is elected or appointed.
senseval3.d001.s022.t002	A person who belongs to a particular group, organization, or institution, typically by virtue of having been elected, appointed, or
senseval3.d001.s022.t003	Open to attack or damage; easily hurt or affected; susceptible to influence or exploitation.
senseval3.d001.s022.t005	To come into a new or different state or condition.
senseval3.d001.s022.t006	Protected or resistant to a particular disease or infection; not susceptible to a particular influence or effect.
senseval3.d001.s022.t007	To be defeated in a contest or competition; to lose a contest or election.
senseval3.d001.s023.t000	Something that is not typical or usual; a case that deviates from a general rule or pattern.
senseval3.d001.s023.t002	A prevailing tendency or direction, especially one that is perceived by society as desirable or fashionable.
senseval3.d001.s023.t003	To be unsuccessful or to lose a contest or struggle.
senseval3.d001.s023.t004	A first-year student in a school, college, or university.
senseval3.d001.s023.t005	A member of the Republican Party, especially in the United States.
senseval3.d001.s023.t006	To move something or someone from one place to another, typically by force or pressure.
senseval3.d001.s023.t007	A position of duty, responsibility, or authority, especially one that is held by a person in a government, business, or
senseval3.d001.s023.t008	A fundamental change in the way of something, especially in politics or society.
senseval3.d001.s023.t009	Engaging in an election campaign, especially as a candidate for public office.
senseval3.d001.s024.t000	A person in their first year of study or activity, especially at a university or college.
senseval3.d001.s024.t001	To put or set (something) in a particular position or location.
senseval3.d001.s024.t002	A strong sense or expression of a particular quality, idea, or opinion.
senseval3.d001.s024.t004	A part or character played by a person in a particular situation.
senseval3.d001.s024.t005	To cause something (such as an idea, influence, or disease) to extend or be distributed over a wider area or among
senseval3.d001.s024.t006	A fundamental change in the way of thinking, behavior, or method, especially in politics or society.
senseval3.d001.s024.t007	Relating to a nation or its people.
senseval3.d001.s024.t008	A course or principle of action adopted or proposed by an organization, government, or individual.
senseval3.d001.s024.t009	The act or process of creating or producing something, especially a product or a work.
senseval3.d001.s025.t002	To show or suggest the existence, presence, or fact of something.
senseval3.d001.s025.t006	To draw or bring someone or something towards oneself, to interest someone in something, or to make something appealing.
senseval3.d001.s025.t008	A person who is being considered for a particular job, office, or position.
senseval3.d001.s025.t010	A position of responsibility or authority, especially in a government, organization, or institution.
senseval3.d001.s026.t000	Having a strong possibility of happening or existing in the future.
senseval3.d001.s026.t001	People who are being considered for a particular job, position, or office, especially one that is to be elected.
senseval3.d001.s026.t002	Made to feel less confident or enthusiastic, or less likely to do something because of something unpleasant or difficult.
senseval3.d001.s026.t003	The act or process of standing for election to an office.
senseval3.d001.s026.t006	A possible or potential future event or situation.
senseval3.d001.s026.t007	The act of being defeated, a state of being beaten or overcome in a contest, struggle, or competition.
senseval3.d001.s026.t009	Relating to or characteristic of democracy or a democratic system of government, or a member of a political party in the United States
senseval3.d001.s026.t010	A person who is competing or contending with another in a contest, election, or other competition.
senseval3.d001.s027.t000	The degree or amount to which something is true or exists.
senseval3.d001.s027.t001	Capable of happening or existing in the future.
senseval3.d001.s027.t002	A person who is being considered for a particular position or office.
senseval3.d001.s027.t004	To make (something) clear or certain by using one's senses, especially one's eyes or mind.
senseval3.d001.s027.t007	To have a favorable or intended effect; to be effective.
senseval3.d001.s027.t009	Obstructed or impeded in progress, movement, or action.
senseval3.d001.s027.t010	A try or effort to do something.
senseval3.d001.s027.t011	Having or showing a desire to succeed or achieve something, especially by working hard or competing with others.
senseval3.d001.s027.t012	A list of candidates or nominees, especially for an election.
senseval3.d001.s027.t014	A person who is considered or is seeking to be elected to a public office, especially a high-ranking position.
senseval3.d001.s028.t003	Not complete or total; limited in extent, degree, or amount.
senseval3.d001.s028.t004	A cause or explanation for something.
senseval3.d001.s029.t000	The degree or amount to which something extends, exists, or is present.
senseval3.d001.s029.t001	Relating to or characteristic of a democratic system or organization; of or relating to the Democratic Party in the United States.
senseval3.d001.s029.t003	To keep or possess (something) firmly or securely.
senseval3.d001.s029.t005	A part or portion of something (as of a quantity, quality, or number) that is allotted or distributed.
senseval3.d001.s029.t006	Authority or control, especially that derived from or based on strength, numbers, or resources.
senseval3.d001.s029.t007	Having the skill, means, or opportunity to do something: having the power or ability to do something.
senseval3.d001.s029.t008	To change (something, especially an idea or feeling) into a different form or language; to express or convey (something)
senseval3.d001.s029.t010	Near or characteristic of a particular place or region; not national or international.
senseval3.d001.s029.t011	Advantageous or pleasing features or results.
senseval3.d001.s029.t015	A form of the auxiliary verb have, used to express possession or to indicate a past action or state.
senseval3.d001.s029.t016	Having a powerful or considerable quality, amount, or degree.
senseval3.d001.s029.t017	A thing that motivates or encourages someone to do something.
senseval3.d001.s029.t018	To continue to hold or maintain (a position, office, or job).
senseval3.d001.s029.t020	A member of the Democratic Party, especially in the United States.
senseval3.d001.s029.t021	A position of authority or responsibility, especially in an organization or government.
senseval3.d001.s030.t001	To indicate or imply something, typically in a vague or indirect way.
senseval3.d001.s030.t002	A member of the Republican Party.
senseval3.d001.s030.t003	To experience or undergo a particular situation or event.
senseval3.d001.s030.t004	A series of contests or elections held at the same time, especially in the United States, for seats in the House of Representatives
senseval3.d001.s030.t005	A series of efforts or operations to achieve a particular goal or result, especially in politics or warfare.
senseval3.d001.s031.t000	Located in or characteristic of a particular area or region, especially one that is smaller than a country or state.
senseval3.d001.s031.t003	Relating to or affecting an entire nation, country, or state.
senseval3.d001.s031.t004	A plan or course of action, as of a government, party, business, or individual, intended to accomplish a particular aim
senseval3.d001.s031.t005	The act of creating or producing something (such as a product, a plan, or a decision).
senseval3.d001.s031.t007	A room in a building, especially one used for a specific purpose, such as a meeting or a legislative body.
senseval3.d001.s031.t009	To consider or assume that something will happen or be the case.
senseval3.d001.s031.t010	A member of the Republican Party, a major American political party.
senseval3.d001.s031.t011	Ready or eager to do something.
senseval3.d001.s031.t012	To take part in or be involved in an activity, situation, or relationship.
senseval3.d001.s031.t013	Concerned with or limited to a particular area or region, rather than a larger area or the country as a whole.
senseval3.d001.s031.t015	A person belonging to or advocating for the Democratic Party, especially in the United States.
senseval3.d001.s031.t016	People or things that are similar or equivalent to one another.
senseval3.d001.s032.t000	Based on evidence or experience in the observable world; experiential.
senseval3.d001.s032.t001	To provide evidence or proof in favor of something, often in the form of data, research, or observation.
senseval3.d001.s033.t000	A small, distinct part or portion of something, especially when one of several similar parts.
senseval3.d001.s033.t001	Something that tends to make a fact or truth more certain by showing that it is so.
senseval3.d001.s033.t004	An idea or conclusion that is accepted as true or probably true without proof.
senseval3.d001.s033.t005	Relating to or characteristic of democracy: a system of government in which power is vested in the people or their elected representatives.
senseval3.d001.s033.t007	Disposed to do something; ready to do something.
senseval3.d001.s033.t008	To take part in or be involved in an activity or situation.
senseval3.d001.s033.t009	Belonging to or characteristic of a particular region, country, or area.
senseval3.d001.s033.t011	A member or supporter of a political party in the United States that was founded in 1854 around the issues of slavery and
senseval3.d001.s033.t012	People who work in the same organization, profession, or field, especially in a workplace.
senseval3.d001.s034.t000	Used to indicate priority or precedence.
senseval3.d001.s034.t002	To discover or determine through investigation, observation, or reasoning.
senseval3.d001.s034.t006	Belonging to or associated with a particular person.
senseval3.d001.s034.t007	A group of people employed by an organization, especially a large one, to perform various tasks.
senseval3.d001.s034.t008	A plan of financial resources, usually expressed in monetary terms, for a particular period, such as a year.
senseval3.d001.s034.t009	A member or supporter of the Democratic Party, especially in the United States.
senseval3.d001.s035.t000	The degree or amount to which something extends or is extended.
senseval3.d001.s035.t001	Most important or principal in position, influence, or degree.
senseval3.d001.s035.t002	A task or assignment that someone is expected to do as part of their job or role.
senseval3.d001.s035.t003	Relating to or affecting a particular individual or individuals.
senseval3.d001.s035.t004	A group of people employed by an organization, institution, or person to perform various tasks or services.
senseval3.d001.s035.t005	Includes or has as a part; comprises.
senseval3.d001.s035.t006	Located or occurring in a particular place or region, especially one that is relatively small or limited in area.
senseval3.d001.s035.t008	Suggests or shows something, typically indirectly.
senseval3.d001.s035.t009	Relating to the state or conduct of government and politics; relating to the exercise of power or authority.
senseval3.d001.s035.t010	A branch of knowledge or belief dealing with a particular branch of study, especially one of the humanities; a theory or system of
senseval3.d001.s035.t011	To guide or direct the action or course of (something or someone) in a particular direction.
senseval3.d001.s035.t013	A member of the Republican Party in the United States.
senseval3.d001.s035.t014	Limited in scope, range, or extent; not broad or wide.
senseval3.d001.s035.t015	A person or group of people who are represented by a government official or politician, or who have a particular interest in a particular
senseval3.d001.s035.t016	Matters or issues that cause worry, anxiety, or interest.
senseval3.d001.s036.t002	Something that is accepted as true or as a basis for reasoning without proof.
senseval3.d001.s036.t003	Justified or supported by evidence or logic; sound.
senseval3.d001.s036.t004	A member of the Democratic Party, especially in the United States.
senseval3.d001.s036.t005	To possess or hold something, either physically or in a more abstract sense, such as an idea or a quality.
senseval3.d001.s036.t006	The act of being present at a place, event, or activity.
senseval3.d001.s036.t007	A measure or frequency of the occurrence of something (such as events or activities) per unit of time or space.
senseval3.d001.s036.t009	An expression of opinion or choice, especially one given by a member of a legislative body or an electorate.
senseval3.d001.s036.t010	A member of the Republican Party.
senseval3.d001.s036.t011	The degree or amount to which something is done or is true.
senseval3.d001.s036.t013	A choice made by voting, especially in an election or a meeting, or the act of voting.
senseval3.d001.s036.t014	To represent or show (something) in a particular way, especially in a way that is true or accurate.
senseval3.d001.s036.t015	Relating to a nation or its government; of or pertaining to a country.
senseval3.d001.s036.t016	A principle or course of action adopted or proposed for the guidance of action or decision.
senseval3.d001.s036.t017	The act of creating, inventing, or producing something.
senseval3.d001.s036.t020	An expression of opinion or choice, especially one given in a formal or official manner, as in an election or a meeting.
senseval3.d001.s036.t021	A measure of the duration of an event or activity.
senseval3.d001.s036.t023	To give (time, attention, energy, etc.) to something, typically in order to help or support it.
senseval3.d001.s036.t024	Relating to or characteristic of a particular place or area, especially a small or rural one.
senseval3.d001.s037.t001	To show or suggest the presence or existence of (something), often in a subtle or indirect way.
senseval3.d001.s037.t002	An instance or example of a particular situation or condition.
senseval3.d001.s038.t000	A person who supports or belongs to the Democratic Party, especially in the United States.
senseval3.d001.s038.t001	The act of being present at a place, especially a meeting, event, or place of work.
senseval3.d001.s038.t002	A measure of the frequency or speed of something (such as the speed of a vehicle, the frequency of occurrences, or the
senseval3.d001.s038.t004	A member of the Republican Party, especially in the United States.
senseval3.d001.s038.t005	The act of being present at a place or event, especially a meeting, ceremony, or gathering.
senseval3.d001.s038.t006	A measure of the frequency or amount of something per unit of time or space.
senseval3.d001.s039.t000	Made clear or evident, typically by providing evidence or examples.
senseval3.d001.s039.t001	A piece of furniture with a flat surface, typically supported by legs, used for various activities such as eating, writing, or
senseval3.d001.s039.t002	A member of the Democratic Party in the United States.
senseval3.d001.s039.t004	A magnitude or extent of something (such as size, degree, or amount) in comparison to something else.
senseval3.d001.s039.t005	Belonging to or associated with a particular person.
senseval3.d001.s039.t006	A group of people who work under the direction of a particular person or organization, especially in a particular field or industry.
senseval3.d001.s039.t008	A room, building, or establishment where a particular activity or profession is carried on, such as a lawyer's office.
senseval3.d001.s039.t009	Located or occurring in or characteristic of a particular area or region, especially one that is not a large city or the capital.
senseval3.d001.s039.t011	Responsibilities or tasks that one is expected to perform in a job or position.
senseval3.d001.s039.t013	Relating to a country as a whole; not local.
senseval3.d001.s039.t014	A principle or course of action adopted or proposed for the guidance of action or decision-making.
senseval3.d001.s039.t015	The process or activity of creating or producing something.
senseval3.d001.s039.t016	Planned or intentional efforts, actions, or undertakings, especially those that are organized and systematic.
senseval3.d001.s039.t018	Compared with something else; in relation to something else.
senseval3.d001.s039.t019	A room, building, or establishment where an organization or business is carried on, especially one where a particular profession or occupation is
senseval3.d001.s040.t000	A detailed and critical study or investigation of something.
senseval3.d001.s040.t001	Alteration or modification of something, especially a transformation or a substitution.
senseval3.d001.s040.t002	Relating to or affecting a particular individual or individuals.
senseval3.d001.s040.t003	A choice or conclusion reached after consideration of the facts or possibilities.
senseval3.d001.s040.t004	The power or authority to manage or direct something.
senseval3.d001.s040.t005	A group of people who form a single unit, organization, or institution, often with a specific purpose or function.
senseval3.d001.s040.t007	A group of people who have the same interests or aims, especially in politics.
senseval3.d001.s040.t008	Makes something previously unknown or unclear become clear or obvious.
senseval3.d001.s040.t009	Relating to or characteristic of a particular person.
senseval3.d001.s040.t010	Distinct or notable variations; disparities or distinctions.
senseval3.d001.s040.t011	Marked or observed, especially as a detail or fact.
senseval3.d001.s040.t012	A piece of furniture with a flat surface, typically supported by legs, used for various purposes such as eating, writing, or
senseval3.d001.s040.t013	Assigned or considered to be the cause or origin of something.
senseval3.d001.s040.t015	Authority or power to manage, direct, or influence something.
senseval3.d001.s040.t016	A member or supporter of the Democratic Party, especially in the United States.
senseval3.d001.s040.t017	To put into effect or carry out (a power, right, or activity).
senseval3.d001.s040.t019	A position or rank in a social hierarchy, organization, or society, especially one that is established or recognized.
senseval3.d001.s040.t020	Different from the one specified or implied; additional or secondary.
senseval3.d001.s040.t021	A source of supply or aid: as: personnel, materials, money, information, etc.
senseval3.d001.s040.t022	A group of people appointed or elected to consider, investigate, or take action on a particular matter.
senseval3.d001.s040.t023	A group of people employed by an organization or institution, or the people working in a particular office or department.
senseval3.d001.s041.t001	A part or portion of something, especially a small one.
senseval3.d001.s041.t002	Information, such as a document or a fact, that helps to prove or disprove something.
senseval3.d001.s041.t003	To keep or maintain something in a particular state or position.
senseval3.d001.s041.t004	Used to indicate a thing or person that is different from those already mentioned or implied.
senseval3.d001.s041.t005	Things that are involved in a situation and can affect its outcome.
senseval3.d001.s041.t006	Not changing or varying; remaining the same throughout a process, situation, or period of time.
senseval3.d001.s041.t007	The state of being an incumbent; the status of a person who holds a public office or position.
senseval3.d001.s041.t008	A condition or situation that is favorable or beneficial.
senseval3.d001.s041.t009	Relating to or characteristic of a particular region.
senseval3.d001.s041.t010	Things that are considered in an analysis, decision, or situation.
senseval3.d001.s041.t011	The state of being different; a variation or distinction between things that are not alike.
senseval3.d001.s041.t012	Having or showing the support or approval of the people.
senseval3.d001.s041.t013	A choice made by a person or group to select or support one of two or more alternatives.
senseval3.d001.s041.t014	A member of the Republican Party, a U.S. political party.
senseval3.d001.s041.t015	Relating to the president or the office of the president.
senseval3.d001.s041.t017	A person who is nominated or put forward for a particular office, position, or role, especially in an election.
senseval3.d001.s041.t018	A U.S. state or one of the constituent parts of the United Kingdom.
senseval3.d001.s041.t019	To perform or manage the affairs of something, typically in an official or formal way.
senseval3.d001.s041.t020	A contest in which people vote to choose a person or people to hold a public office.
senseval3.d001.s041.t021	To become clear or apparent, often after a period of uncertainty.
senseval3.d001.s041.t022	Having a specified degree of a quality, amount, or extent; not negative.
senseval3.d001.s041.t023	A mathematical relation between a set of variables.
senseval3.d001.s041.t027	A load or weight that is borne or is to be borne.
senseval3.d001.s041.t028	A U.S. state, a member of the United States of America.
senseval3.d001.s041.t029	Increasing or characterized by increase, especially in rate or degree.
senseval3.d001.s041.t031	To affect or deal with someone or something in a forceful or severe way, often causing a negative effect.
senseval3.d001.s041.t032	Higher: greater in amount, degree, or intensity.
senseval3.d001.s041.t034	A U.S. state is a member of the United States of America.In a broader sense, "states" can also
senseval3.d001.s042.t000	To place or position something in a particular way, especially in a more simple or straightforward manner.
senseval3.d001.s042.t001	A person who is being considered for a position, office, or honor, especially one who is running in an election.
senseval3.d001.s042.t002	The chief official of a college or university. However, in the context of the sentence, the definition of "president
senseval3.d001.s042.t003	To regard or consider (someone or something) with a particular attitude or feeling.
senseval3.d001.s042.t005	A member of the Republican Party, a major political party in the United States.
senseval3.d001.s042.t006	People who are officially proposed or considered for a particular job or position.
senseval3.d001.s042.t009	Extremely harsh or severe in effect, intensity, or degree; intense and unpleasant.
senseval3.d001.s043.t000	To seem or give the impression of being something.
senseval3.d001.s043.t001	To have or show a particular quality or characteristic, especially one that is noticeable or typical.
senseval3.d001.s043.t002	Identical in every way, having no difference or variation.
senseval3.d001.s043.t007	A particular stage or point in a process or series; a particular point on a scale or hierarchy.
senseval3.d001.s043.t008	Relating to a central government in a country that is divided into states or regions, especially the United States.
senseval3.d001.s043.t009	A stage or position of achievement or attainment, especially in a particular field or activity; a standard or degree of something.
senseval3.d001.s044.t003	Particular or distinct aspects, characteristics, or divisions: political lines; lines of thought.
senseval3.d001.s044.t004	The opposite or contrary of something.
senseval3.d001.s045.t001	A systematic and formal inquiry or examination, typically by a committee or an official body, into an event, situation, or set
senseval3.d001.s045.t002	To make something previously unknown or unclear become clear or obvious.
senseval3.d001.s045.t003	To keep or maintain something (as a position, an opinion, or a situation) in a particular state or condition, typically
senseval3.d001.s045.t004	Used to indicate a person or thing that is different from those already mentioned or implied.
senseval3.d001.s045.t005	Elements or aspects that contribute to a particular situation or outcome.
senseval3.d001.s045.t006	Not changing; remaining the same.
senseval3.d001.s045.t007	The state of being unlike or distinct from others; a quality that differentiates one thing from another.
senseval3.d001.s045.t008	A state of matter (as solid, liquid, or gas) or a state of mind; a U.S. state or
senseval3.d001.s045.t009	The main or most important one in a particular category or group.
senseval3.d001.s045.t010	A group of people having the same interests, goals, or beliefs, especially with regard to politics.
senseval3.d001.s045.t011	The act of expressing a choice or opinion by casting a ballot in an election.
senseval3.d001.s045.t012	Used to indicate movement from one place to another, especially from a place of origin to a destination.
senseval3.d001.s045.t013	A member or supporter of a political party in the United States that advocates a generally conservative philosophy, especially one that is opposed to
senseval3.d001.s045.t015	A person who is officially nominated to run for public office, especially in an election.
senseval3.d001.s045.t016	A member or supporter of the Republican Party, especially in the United States.
senseval3.d001.s045.t017	A part or portion of something, especially a part of a whole that is divided among several people or groups.
senseval3.d001.s045.t019	A building for human habitation, especially one that serves as a family's residence.
senseval3.d001.s045.t020	Increasing or having a favorable effect.
senseval3.d001.s045.t021	A mathematical relation between a set of variables, typically expressed as an equation, that describes a particular phenomenon or situation.
senseval3.d001.s045.t022	A U.S. state or a state in a country other than the U.S.
senseval3.d001.s046.t001	Relating to a central or national government that is divided into separate states or regions.
senseval3.d001.s046.t004	Stages or degrees of something (such as a scale of measurement or a hierarchical structure).
senseval3.d001.s046.t005	A portion or segment of something.
senseval3.d001.s046.t006	Lacking a rational basis or explanation.
senseval3.d001.s046.t007	The way in which someone behaves or acts.
senseval3.d001.s046.t009	To show or present something (such as a quality or feeling) openly and clearly.
senseval3.d001.s046.t012	Based on reason or good sense; logical.
senseval3.d002.s000.t000	Extending a great distance from one end to the other; of considerable or relatively great duration.
senseval3.d002.s000.t002	The period of darkness between sunset and sunrise.
senseval3.d002.s000.t003	Causing severe damage or destruction.
senseval3.d002.s000.t004	A sudden shaking or trembling of the ground caused by the release of energy stored in the Earth's lithosphere.
senseval3.d002.s000.t005	People living in a particular place, especially a town or city.
senseval3.d002.s000.t006	To look or examine something or someone in order to find or discover something, typically by moving from one place to another.
senseval3.d002.s000.t007	A state of physical or emotional well-being, relief, or ease.
senseval3.d002.s000.t008	Consolation or comfort in a time of distress or sorrow.
senseval3.d002.s001.t001	A surface (as of a computer, television, or movie camera) for displaying images.
senseval3.d002.s002.t001	To cause to exist or happen.
senseval3.d002.s002.t003	Electronic machines that can store, process, and communicate information.
senseval3.d002.s002.t007	To connect (one thing) to another, typically by a wire, pipe, or other device, in order to provide a
senseval3.d002.s002.t008	Electronic data processing machines that can perform calculations, process data, and control other machines.
senseval3.d002.s003.t000	Having a strong and clear impression; striking or forceful in effect or impact.
senseval3.d002.s003.t002	Arrived or appeared, typically in a surprising or unexpected way.
senseval3.d002.s003.t004	Relating to or involving the use of electricity or electronic devices.
senseval3.d002.s004.t001	People who regularly pay to receive a service, product, or publication, especially a newspaper, magazine, or online content.
senseval3.d002.s004.t002	To be a resident or inhabitant of a place.
senseval3.d002.s005.t002	A unit of time, equal to 1/24th of a day, or 60 minutes.
senseval3.d002.s005.t003	To arrive or appear, especially after being away.
senseval3.d002.s005.t004	Flowed or overflowed abundantly, as with a fluid.
senseval3.d002.s005.t005	Relating to or affecting the emotions.
senseval3.d002.s005.t007	Detailed accounts or statements, especially written or broadcast, about a particular subject, event, or situation.
senseval3.d002.s006.t001	Relating to or using electronic devices or systems.
senseval3.d002.s006.t002	The movement of people, vehicles, or goods from one place to another, especially in a city or town.
senseval3.d002.s007.t000	A point or interval at which events, actions, or processes occur in a particular order or sequence.
senseval3.d002.s007.t001	A measure of the duration of events or actions in the past, present, or future, expressed in terms of the time of
senseval3.d002.s007.t004	People who regularly buy, use, or receive a product or service, especially a magazine, newspaper, or internet service.
senseval3.d002.s007.t005	To employ or utilize something (such as a thing, activity, or skill) for a particular purpose.
senseval3.d002.s007.t006	To recognize and know or show that someone or something is a particular person or thing.
senseval3.d002.s011.t000	A broad, straight way in a city or town, typically lined with houses, shops, or other buildings.
senseval3.d002.s011.t002	A story or section of a building, typically one of several levels, often indicated by a number.
senseval3.d002.s011.t003	Having a great age, especially one that is no longer young.
senseval3.d002.s011.t004	A structure with a roof and walls, standing more or less permanently in one place, typically used or intended for a specific purpose
senseval3.d002.s011.t005	The central and innermost part of the human body, including the ventricles, atria, and associated blood vessels,
senseval3.d002.s012.t000	Come or brought to the ground, typically as a result of collapse, dropping, or being knocked over.
senseval3.d002.s012.t001	A large, usually colorful, printed notice or advertisement, typically displayed in a public place.
senseval3.d002.s012.t002	A frame is a structure of wood, metal, or other material that surrounds or supports a picture, mirror, or other object
senseval3.d002.s012.t003	A hard, amorphous, and brittle transparent or translucent material that is a hard, cool, and often transparent or translucent
senseval3.d002.s012.t004	The lower surface of a room, hallway, etc.
senseval3.d002.s012.t006	To be in an open or unfolded state, especially of a container or fold.
senseval3.d002.s012.t007	The lower inside surface of a room, hallway, etc.
senseval3.d002.s015.t000	The one that is most liked or enjoyed.
senseval3.d002.s015.t001	Remaining in a state of expectation or anticipation of something to happen.
senseval3.d002.s015.t002	A contest or competition, especially one that involves physical skill and is played according to rules.
senseval3.d002.s015.t003	The beginning or commencement of an event, activity, or process.
senseval3.d002.s016.t000	To perceive by means of the sense of touch; to experience a sensation, especially a physical one.
senseval3.d002.s016.t002	To start or take the first step in something.
senseval3.d002.s016.t003	To look briefly at something or someone.
senseval3.d002.s016.t004	A piece of furniture with a flat surface, typically supported by one or more legs, used for holding objects, eating, or
senseval3.d002.s016.t005	Located immediately following in position, order, or time.
senseval3.d002.s016.t006	To show pleasure, happiness, or satisfaction, typically by curving the corners of the mouth upwards.
senseval3.d002.s016.t007	Feeling or expressing regret or remorse for a wrong or bad action; responsible for a wrongdoing.
senseval3.d002.s016.t009	Formed or shaped the words with the lips, especially in order to be heard or understood without speaking aloud.
senseval3.d002.s016.t010	A unit of language consisting of one or more spoken sounds or their written representation, especially the smallest unit of a language that can
senseval3.d002.s016.t011	A violent shaking of the ground, usually caused by movements in the Earth's crust, resulting in damage to the ground surface and
senseval3.d002.s017.t000	Extending a great distance from one end to the other; extended in space.
senseval3.d002.s017.t001	To spend or occupy a certain amount of time.
senseval3.d002.s017.t003	To move or go from one place to another, especially in a continuous or gradual way; to move from one place or stage
senseval3.d002.s018.t000	A point or period in a sequence of events or actions.
senseval3.d002.s018.t001	The past tense of "get", meaning to become or come to be in a specified state.
senseval3.d002.s018.t002	A structure with a roof and walls, typically permanent and designed for occupancy, shelter, or other use.
senseval3.d002.s018.t003	Began or commenced.
senseval3.d002.s018.t004	To cause to move back and forth violently, typically with rapid, small movements.
senseval3.d002.s018.t005	A person between infancy and adulthood.
senseval3.d002.s018.t006	A small object for children to play with, typically made of plastic, wood, or other materials.
senseval3.d002.s018.t007	A solid piece of wood, stone, brick, or other material, typically rectangular in shape, used in building.
senseval3.d002.s018.t008	Thrown with a sudden, quick motion, often carelessly or roughly.
senseval3.d002.s021.t000	A building or room containing a collection of books, periodicals, and sometimes other materials, for people to read, study,
senseval3.d002.s021.t001	To strike or come into contact with something or someone.
senseval3.d002.s022.t000	Extending or seeming to extend indefinitely; immeasurably great or long.
senseval3.d002.s022.t001	A unit of time equal to one sixtieth of a minute.
senseval3.d002.s022.t002	To think or speculate curiously or anxiously about something, typically because one is uncertain or lacks information.
senseval3.d002.s022.t004	A frame containing a transparent material (as glass) for admitting light and giving a view of the outside.
senseval3.d002.s022.t005	To give way under pressure or weight, typically with a sudden cracking or breaking sound, or to curve in a sudden, sharp
senseval3.d002.s022.t006	To strike or fall in drops or sprinkles, typically in a sudden or copious manner.
senseval3.d002.s022.t007	A hard, amorphous, and transparent or translucent material used in windows, drinking vessels, and other objects.
senseval3.d002.s023.t001	A written or printed work consisting of pages glued or sewn together, typically bound in covers and containing text, images, or
senseval3.d002.s023.t002	To come down or drop from a higher to a lower position, typically due to loss of balance or support.
senseval3.d002.s024.t001	A liquid or semi-liquid substance used for applying a coating or color to a surface, typically by brushing, rolling, or
senseval3.d002.s024.t002	A building or other structure where a particular activity is carried on, especially one where goods are made or repaired.
senseval3.d002.s024.t003	A self-propagating high-temperature chemical reaction involving the rapid oxidation of combustible materials.
senseval3.d002.s024.t004	To cause something (as a message, signal, or thing) to go from one place to another.
senseval3.d002.s024.t006	A visible mass of water vapor in the sky, typically white, gray, or black, and often associated with rain or thunder
senseval3.d002.s024.t007	Having little or no light; not reflecting light; not radiant.
senseval3.d002.s024.t008	A visible suspension in the air of tiny particles (as from burning material).
senseval3.d002.s024.t009	The invisible gaseous substance surrounding the earth that is necessary for breathing and is composed of about 21% oxygen,
senseval3.d002.s027.t001	Being in a healthy or satisfactory state.
senseval3.d002.s028.t000	A structure with a roof and walls standing more or less permanently in one place, typically covered with various materials such as wood,
senseval3.d002.s028.t001	To cause to vibrate or tremble violently; shake.
senseval3.d002.s028.t002	Used to emphasize the intensity or degree of something, often expressing strong feeling or strong action.
senseval3.d002.s028.t003	Continued to do something, often in a steady or repeated manner.
senseval3.d002.s028.t004	Increasing in intensity or severity.
senseval3.d002.s029.t001	Breaking or bursting violently apart, typically with a loud noise and the release of a large amount of energy.
senseval3.d002.s029.t002	On fire; in flames.
senseval3.d002.s029.t004	Objects or events that are happening or exist.
senseval3.d002.s029.t005	Free from disturbance, quiet, or turmoil.
senseval3.d002.s030.t000	A large quantity or amount of something.
senseval3.d002.s030.t001	A road vehicle, typically with four wheels, powered by an internal combustion engine or electric motor.
senseval3.d002.s030.t002	A loud ringing or buzzing sound, typically used to warn of danger, signal an emergency, or alert someone to a problem.
senseval3.d002.s030.t003	Began to make a loud, high-pitched sound, typically to indicate an alarm has been triggered.
senseval3.d002.s031.t000	Domesticated carnivorous mammals of the family Felidae, typically having a soft padded body, short legs, and a tail
senseval3.d002.s031.t001	In good physical or mental health; well; healthy.
senseval3.d002.s031.t002	Feeling or showing anxiety or unease; anxious.
senseval3.d002.s034.t001	A large amount of flame or burning material, typically one that is difficult to control or extinguish.
senseval3.d002.s035.t001	To become or make something less solid and more liquid.
senseval3.d002.s035.t002	To become or cause to become a liquid.
senseval3.d002.s036.t000	An adult human female.
senseval3.d002.s036.t003	Having sufficient power, skill, or resources to do something.
senseval3.d002.s036.t004	To move at a moderate pace, typically on foot, especially on a level surface; to proceed from one place to another on
senseval3.d002.s036.t005	A frame of glass, typically in a building, that is used to admit light and to provide a view of the outside.
senseval3.d002.s036.t007	A level of a building, typically one of several stories in a multistoried structure.
senseval3.d002.s036.t008	A public road or thoroughfare in a town or city.
senseval3.d002.s036.t009	A particular point or position on a scale or hierarchy.
senseval3.d002.s037.t000	A building for human habitation, especially one that is not a flat.
senseval3.d002.s037.t001	The surface of the earth; the land.
senseval3.d002.s040.t000	Operating or controlling the movement of (a vehicle), especially by turning a steering wheel.
